ID1,Reference,Province,Ecoregion,Region,Country,Platform,Thermal_regime,Location,Site,Year,Date,Period_ENOS,Coral_cover,Algal_cover,Lat,Lon
372,"Calderón-Aguilera, 2006",Tropical_East_Pacific,Cortezian,Mexican_Northern,Mexico,Continental,Seasonal,Los_Cabos ,Cabo_Pulmo,1991,1/1/91,1983-1997,29.87,,23.368583,-109.416667
373,"Calderón-Aguilera, 2006",Tropical_East_Pacific,Cortezian,Mexican_Northern,Mexico,Continental,Seasonal,Los_Cabos ,Cabo_Pulmo,1993,1/1/93,1983-1997,30.97,,23.368583,-109.416667
374,"Calderón-Aguilera, 2006",Tropical_East_Pacific,Cortezian,Mexican_Northern,Mexico,Continental,Seasonal,Los_Cabos ,Cabo_Pulmo,1997,1/1/97,1983-1997,40.86,,23.368583,-109.416667
375,"Calderón-Aguilera, 2006",Tropical_East_Pacific,Cortezian,Mexican_Northern,Mexico,Continental,Seasonal,Los_Cabos ,Cabo_Pulmo,1998,1/1/98,1998-2016,41.6,,23.368583,-109.416667
376,"Calderón-Aguilera, 2006",Tropical_East_Pacific,Cortezian,Mexican_Northern,Mexico,Continental,Seasonal,Los_Cabos ,Cabo_Pulmo,2002,1/1/02,1998-2016,19.79,,23.368583,-109.416667
377,"Calderón-Aguilera, 2006",Tropical_East_Pacific,Cortezian,Mexican_Northern,Mexico,Continental,Seasonal,Los_Cabos ,Cabo_Pulmo,2003,1/1/03,1998-2016,11.73,,23.368583,-109.416667
378,"Calderón-Aguilera, 2006",Tropical_East_Pacific,Cortezian,Mexican_Northern,Mexico,Continental,Seasonal,Los_Cabos ,Cabo_Pulmo,2003,1/1/03,1998-2016,11.73,,23.368583,-109.416667
379,"Calderón-Aguilera, 2006",Tropical_East_Pacific,Cortezian,Mexican_Central,Mexico,Continental,Seasonal,Bahia_Banderas,Islas_Marietas,2002,1/1/02,1998-2016,29.57,,20.70084,-105.577392
380,"Calderón-Aguilera, 2006",Tropical_East_Pacific,Cortezian,Mexican_Central,Mexico,Continental,Seasonal,Bahia_Banderas,Careyeros,2002,1/1/02,1998-2016,2.57,,20.788393,-105.510107
381,"Calderón-Aguilera, 2006",Tropical_East_Pacific,Cortezian,Mexican_Central,Mexico,Continental,Seasonal,Bahia_Banderas,Guayabitos,2002,1/1/02,1998-2016,0.21,,20.616507,-105.42879
382,"Calderón-Aguilera, 2006",Tropical_East_Pacific,Cortezian,Mexican_Central,Mexico,Continental,Seasonal,Bahia_Banderas,Chimo,2002,1/1/02,1998-2016,6.43,,20.47878,-105.596017
383,"Calderón-Aguilera, 2006",Tropical_East_Pacific,Cortezian,Mexican_Central,Mexico,Continental,Seasonal,Bahia_Banderas,Chimo,2002,1/1/02,1998-2016,17.36,,20.47878,-105.596017
384,"Calderón-Aguilera, 2006",Tropical_East_Pacific,Cortezian,Mexican_Central,Mexico,Continental,Seasonal,Bahia_de_Carrizales,Tenacatita,2002,1/1/02,1998-2016,53.36,,19.278992,-104.874956
385,"Calderón-Aguilera, 2006",Tropical_East_Pacific,Cortezian,Mexican_Central,Mexico,Continental,Seasonal,Bahia_Banderas,Chimo,2003,1/1/03,1998-2016,5.36,,20.47878,-105.596017
386,"Calderón-Aguilera, 2006",Tropical_East_Pacific,Cortezian,Mexican_Central,Mexico,Continental,Seasonal,Bahia_Banderas,Chimo,2003,1/1/03,1998-2016,6,,20.47878,-105.596017
387,"Calderón-Aguilera, 2006",Tropical_East_Pacific,Cortezian,Mexican_Central,Mexico,Continental,Seasonal,Bahia_Banderas,Tenacatita,2003,1/1/03,1998-2016,52.93,,20.616507,-105.42879
388,"Calderón-Aguilera, 2006",Tropical_East_Pacific,Mexican_Tropical_Pacific,Mexican_Southern,Mexico,Continental,Thermally_Stable,Oaxaca,La_Entrega,1997,1/1/97,1983-1997,75.9,,15.736167,-96.127782
389,"Calderón-Aguilera, 2006",Tropical_East_Pacific,Mexican_Tropical_Pacific,Mexican_Southern,Mexico,Continental,Thermally_Stable,Oaxaca,La_Entrega,1998,1/1/98,1998-2016,70.97,,15.736167,-96.127782
390,"Calderón-Aguilera, 2006",Tropical_East_Pacific,Mexican_Tropical_Pacific,Mexican_Southern,Mexico,Continental,Thermally_Stable,Oaxaca,La_Entrega,2002,1/1/02,1998-2016,24.62,,15.736167,-96.127782
391,"Calderón-Aguilera, 2006",Tropical_East_Pacific,Mexican_Tropical_Pacific,Mexican_Southern,Mexico,Continental,Thermally_Stable,Oaxaca,La_Entrega,2002,1/1/02,1998-2016,21.33,,15.736167,-96.127782
392,"Calderón-Aguilera, 2006",Tropical_East_Pacific,Mexican_Tropical_Pacific,Mexican_Southern,Mexico,Continental,Thermally_Stable,Oaxaca,La_Entrega,2002,1/1/02,1998-2016,44.92,,15.736167,-96.127782
393,"Calderón-Aguilera, 2006",Tropical_East_Pacific,Mexican_Tropical_Pacific,Mexican_Southern,Mexico,Continental,Thermally_Stable,Oaxaca,La_Entrega,2003,1/1/03,1998-2016,1.44,,15.736167,-96.127782
394,"Calderón-Aguilera, 2006",Tropical_East_Pacific,Mexican_Tropical_Pacific,Mexican_Southern,Mexico,Continental,Thermally_Stable,Oaxaca,La_Entrega,2003,1/1/03,1998-2016,40.62,,15.736167,-96.127782
395,"Alvarado, 2010",Tropical_East_Pacific,Chiapas_Nicaragua,Nicaragua_Papagayo_Zone,Nicaragua,Continental,Upwelling,Department_of_Rivas,Department_of_Rivas,2009,1/1/09,1998-2016,9.1,5.28,11.381772,-86.040077
396,"Alvarado, 2011",Tropical_East_Pacific,Chiapas_Nicaragua,Nicaragua_Papagayo_Zone,Nicaragua,Continental,Upwelling,Department_of_Rivas,Punta_Gigante,2009,1/1/09,1998-2016,16.76,10.81,11.381772,-86.040077
397,"Alvarado, 2011",Tropical_East_Pacific,Chiapas_Nicaragua,Nicaragua_Papagayo_Zone,Nicaragua,Continental,Upwelling,Department_of_Rivas,Guacalito,2009,1/1/09,1998-2016,18.65,11.62,11.365048,-86.012941
398,"Alvarado, 2011",Tropical_East_Pacific,Chiapas_Nicaragua,Nicaragua_Papagayo_Zone,Nicaragua,Continental,Upwelling,Department_of_Rivas,La_Anciana,2009,1/1/09,1998-2016,8.92,9.73,11.352903,-86.000713
399,"Alvarado, 2011",Tropical_East_Pacific,Chiapas_Nicaragua,Nicaragua_Papagayo_Zone,Nicaragua,Continental,Upwelling,Department_of_Rivas,Punta_El_Clavo,2009,1/1/09,1998-2016,2.97,15.41,11.32026,-85.952119
400,"Alvarado, 2011",Tropical_East_Pacific,Chiapas_Nicaragua,Nicaragua_Papagayo_Zone,Nicaragua,Continental,Upwelling,Department_of_Rivas,Costa_Blanca,2009,1/1/09,1998-2016,10.27,17.57,11.302542,-85.939643
401,"Alvarado, 2011",Tropical_East_Pacific,Chiapas_Nicaragua,Nicaragua_Papagayo_Zone,Nicaragua,Continental,Upwelling,Department_of_Rivas,Marsella,2009,1/1/09,1998-2016,1.35,25.41,11.381772,-86.040077
402,"Alvarado, 2011",Tropical_East_Pacific,Chiapas_Nicaragua,Nicaragua_Papagayo_Zone,Nicaragua,Continental,Upwelling,Department_of_Rivas,El_Toro,2009,1/1/09,1998-2016,14.59,17.3,11.268585,-85.90591
403,"Alvarado, 2011",Tropical_East_Pacific,Chiapas_Nicaragua,Nicaragua_Papagayo_Zone,Nicaragua,Continental,Upwelling,Department_of_Rivas,Peña_Rota,2009,1/1/09,1998-2016,8.11,3.24,11.232272,-85.868781
404,"Alvarado, 2011",Tropical_East_Pacific,Chiapas_Nicaragua,Nicaragua_Papagayo_Zone,Nicaragua,Continental,Upwelling,Department_of_Rivas,La_Flor,2009,1/1/09,1998-2016,2.16,0,11.137949,-85.806907
405,"Alvarado, 2011",Tropical_East_Pacific,Chiapas_Nicaragua,Nicaragua_Papagayo_Zone,Nicaragua,Continental,Upwelling,Department_of_Rivas,La_Cagada ,2009,1/1/09,1998-2016,7.03,5.68,11.120202,-85.79226
406,"Guzman, 1992",Tropical_East_Pacific,Cocos_Islands,Cocos_Islands,Costa_Rica,Oceanic,Thermally_Stable,Cocos_Island,Bahia_Chatham,1987,1/1/87,1983-1997,2.91,,5.549305,-87.045684
407,"Guzman, 1992",Tropical_East_Pacific,Cocos_Islands,Cocos_Islands,Costa_Rica,Oceanic,Thermally_Stable,Cocos_Island,Punta_Pacheco,1987,1/1/87,1983-1997,2.6,,5.550588,-87.03803
408,"Alvarado, 2012",Tropical_East_Pacific,Cocos_Islands,Cocos_Islands,Costa_Rica,Oceanic,Thermally_Stable,Cocos_Island,Cocos_Island,2006,1/1/06,1998-2016,24,,5.529243,-87.06205
409,"Alvarado, 2012",Tropical_East_Pacific,Cocos_Islands,Cocos_Islands,Costa_Rica,Oceanic,Thermally_Stable,Cocos_Island,Cocos_Island,2009,1/1/09,1998-2016,24,,5.529243,-87.06205
410,"Alvarado, 2012",Tropical_East_Pacific,Cocos_Islands,Cocos_Islands,Costa_Rica,Oceanic,Thermally_Stable,Cocos_Island,Cocos_Island,2009,1/1/09,1998-2016,24,,5.529243,-87.06205
411,"Alvarado, 2012",Tropical_East_Pacific,Nicoya,Costa_Rica_Southern,Costa_Rica,Continental,Thermally_Stable,Cano_island,Cano_island,2007,1/1/07,1998-2016,26.6,,8.7155,-83.8724
412,"Alvarado, 2012",Tropical_East_Pacific,Nicoya,Costa_Rica_Southern,Costa_Rica,Continental,Thermally_Stable,Cano_island,Cano_island,2009,1/1/09,1998-2016,38.3,,8.7155,-83.8724
413,"Alvarado, 2012",Tropical_East_Pacific,Nicoya,Nicaragua_Papagayo_Zone,Costa_Rica,Continental,Upwelling,Gulf_of_Papagayo,Culebra_Bay,1996,1/1/96,1983-1997,53.54,,10.621859,-85.662063
414,"Alvarado, 2012",Tropical_East_Pacific,Nicoya,Nicaragua_Papagayo_Zone,Costa_Rica,Continental,Upwelling,Gulf_of_Papagayo,Culebra_Bay,2006,1/1/06,1998-2016,38.5,,10.621859,-85.662063
415,"Alvarado, 2012",Tropical_East_Pacific,Nicoya,Nicaragua_Papagayo_Zone,Costa_Rica,Continental,Upwelling,Gulf_of_Papagayo,Culebra_Bay,2009,1/1/09,1998-2016,2.5,,10.621859,-85.662063
416,"Alvarado, 2016",Tropical_East_Pacific,Cortezian,Mexican_Northern,Mexico,Continental,Seasonal,Los_Cabos ,Isla_EspIritu_Santo,2009,1/1/09,1998-2016,54.17,9.53,24.390885,-110.355692
417,"Alvarado, 2016",Tropical_East_Pacific,Cortezian,Mexican_Northern,Mexico,Continental,Seasonal,Los_Cabos ,Cabo_Pulmo,2009,1/1/09,1998-2016,44.17,4.18,23.368583,-109.416667
418,"Alvarado, 2016",Tropical_East_Pacific,Nicoya,Nicaragua_Papagayo_Zone,Costa_Rica,Continental,Upwelling,Gulf_of_Papagayo,Culebra_Bay,2009,1/1/09,1998-2016,19.15,12.23,10.621859,-85.662063
419,"Alvarado, 2016",Tropical_East_Pacific,Mexican_Tropical_Pacific,Mexican_Central,Mexico,Continental,Seasonal,Bahia_de_Carrizales,Zihuatanejo,2009,1/1/09,1998-2016,59.6,2.82,19.15,-104.733
420,"Alvarado, 2016",Tropical_East_Pacific,Mexican_Tropical_Pacific,Mexican_Central,Mexico,Continental,Thermally_Stable,Ixtapa,Huatulco,2009,1/1/09,1998-2016,49.11,19.4,17.62719,-101.658147
421,"Alvarado, 2016",Tropical_East_Pacific,Mexican_Tropical_Pacific,Mexican_Central,Mexico,Continental,Thermally_Stable,Ixtapa,Huatulco,2009,1/1/09,1998-2016,89.95,5.77,17.62719,-101.658147
422,"Alvarado, 2016",Tropical_East_Pacific,Chiapas_Nicaragua,El_Salvador,El_Salvador,Continental,Thermally_Stable,Los_Cobanos,Los_Cobanos,2009,1/1/09,1998-2016,0,7.82,13.520009,-89.803749
423,"Alvarado, 2016",Tropical_East_Pacific,Nicoya,Nicaragua_Papagayo_Zone,Costa_Rica,Continental,Upwelling,Gulf_of_Papagayo,Culebra_Bay,2009,1/1/09,1998-2016,2.29,64.17,10.621859,-85.662063
424,"Alvarado, 2016",Tropical_East_Pacific,Nicoya,Costa_Rica_Southern,Costa_Rica,Continental,Thermally_Stable,Cano_island,Cano_island,2009,1/1/09,1998-2016,22.96,12.62,8.7155,-83.8724
425,"Alvarado, 2016",Tropical_East_Pacific,Cocos_Islands,Cocos_Islands,Costa_Rica,Oceanic,Thermally_Stable,Cocos_Island,Cocos_Island,2009,1/1/09,1998-2016,23.88,14.82,5.529243,-87.06205
426,"Alvarado, 2016",Tropical_East_Pacific,Nicoya,Gulf_of_Chiriqui,Panama,Continental,Thermally_Stable,Gulf_of_Chiriqui,Coiba_Island,2009,1/1/09,1998-2016,43.09,12.63,7.575128,-81.683878
427,"Alvarado, 2016",Tropical_East_Pacific,Panama_Bight,Panama_Bight,Panama,Continental,Upwelling,Pearl_Islands,Pearl_Islands,2009,1/1/09,1998-2016,71.97,4.97,8.543234,-79.061392
428,"Zapata, 2017",Tropical_East_Pacific,Panama_Bight,Colombia,Colombia,Continental,Upwelling,Gorgona_Island,La_Azufrada,1998,1/1/98,1983-1997,67.02,30.8,2.953784,-78.17612
429,"Zapata, 2017",Tropical_East_Pacific,Panama_Bight,Colombia,Colombia,Continental,Upwelling,Gorgona_Island,La_Azufrada,1999,1/1/99,1998-2016,61.25,36.75,2.953784,-78.17612
430,"Zapata, 2017",Tropical_East_Pacific,Panama_Bight,Colombia,Colombia,Continental,Upwelling,Gorgona_Island,La_Azufrada,2000,1/1/00,1998-2016,66.15,27.3,2.953784,-78.17612
431,"Zapata, 2017",Tropical_East_Pacific,Panama_Bight,Colombia,Colombia,Continental,Upwelling,Gorgona_Island,La_Azufrada,2001,1/1/01,1998-2016,57.58,30.63,2.953784,-78.17612
432,"Zapata, 2017",Tropical_East_Pacific,Panama_Bight,Colombia,Colombia,Continental,Upwelling,Gorgona_Island,La_Azufrada,2002,1/1/02,1998-2016,61.95,32.9,2.953784,-78.17612
433,"Zapata, 2017",Tropical_East_Pacific,Panama_Bight,Colombia,Colombia,Continental,Upwelling,Gorgona_Island,La_Azufrada,2003,1/1/03,1998-2016,58.8,32.9,2.953784,-78.17612
434,"Zapata, 2017",Tropical_East_Pacific,Panama_Bight,Colombia,Colombia,Continental,Upwelling,Gorgona_Island,La_Azufrada,2004,1/1/04,1998-2016,60.38,35.35,2.953784,-78.17612
435,"Zapata, 2017",Tropical_East_Pacific,Panama_Bight,Colombia,Colombia,Continental,Upwelling,Gorgona_Island,La_Azufrada,2005,1/1/05,1998-2016,47.07,48.83,2.953784,-78.17612
436,"Zapata, 2017",Tropical_East_Pacific,Panama_Bight,Colombia,Colombia,Continental,Upwelling,Gorgona_Island,La_Azufrada,2006,1/1/06,1998-2016,47.6,44.45,2.953784,-78.17612
437,"Zapata, 2017",Tropical_East_Pacific,Panama_Bight,Colombia,Colombia,Continental,Upwelling,Gorgona_Island,La_Azufrada,2007,1/1/07,1998-2016,41.13,55.3,2.953784,-78.17612
438,"Zapata, 2017",Tropical_East_Pacific,Panama_Bight,Colombia,Colombia,Continental,Upwelling,Gorgona_Island,La_Azufrada,2008,1/1/08,1998-2016,39.2,51.8,2.953784,-78.17612
439,"Zapata, 2017",Tropical_East_Pacific,Panama_Bight,Colombia,Colombia,Continental,Upwelling,Gorgona_Island,La_Azufrada,2009,1/1/09,1998-2016,42.18,51.28,2.953784,-78.17612
440,"Zapata, 2017",Tropical_East_Pacific,Panama_Bight,Colombia,Colombia,Continental,Upwelling,Gorgona_Island,La_Azufrada,2010,1/1/10,1998-2016,43.93,41.83,2.953784,-78.17612
441,"Zapata, 2017",Tropical_East_Pacific,Panama_Bight,Colombia,Colombia,Continental,Upwelling,Gorgona_Island,La_Azufrada,2011,1/1/11,1998-2016,43.58,48.83,2.953784,-78.17612
442,"Zapata, 2017",Tropical_East_Pacific,Panama_Bight,Colombia,Colombia,Continental,Upwelling,Gorgona_Island,La_Azufrada,2012,1/1/12,1998-2016,42,48.13,2.953784,-78.17612
443,"Zapata, 2017",Tropical_East_Pacific,Panama_Bight,Colombia,Colombia,Continental,Upwelling,Gorgona_Island,La_Azufrada,2013,1/1/13,1998-2016,46.03,42.88,2.953784,-78.17612
444,"Zapata, 2017",Tropical_East_Pacific,Panama_Bight,Colombia,Colombia,Continental,Upwelling,Gorgona_Island,La_Azufrada,2014,1/1/14,1998-2016,50.75,45.85,2.953784,-78.17612
445,"Cortés, 1990",Tropical_East_Pacific,Nicoya,Costa_Rica_Southern,Costa_Rica,Continental,Thermally_Stable,Golfo_Dulce,Punta_Islotes,1985,1/1/85,1983-1997,0.96,,8.469178,-83.207764
446,"Cortés, 1990",Tropical_East_Pacific,Nicoya,Costa_Rica_Southern,Costa_Rica,Continental,Thermally_Stable,Golfo_Dulce,Punta_El_Bajo,1985,1/1/85,1983-1997,1.71,,8.65429,-83.272471
447,"Cortés, 1990",Tropical_East_Pacific,Nicoya,Costa_Rica_Southern,Costa_Rica,Continental,Thermally_Stable,Golfo_Dulce,Punta_Bejucos,1985,1/1/85,1983-1997,29.08,,8.726219,-83.408695
448,"Cortés, 1990",Tropical_East_Pacific,Nicoya,Costa_Rica_Southern,Costa_Rica,Continental,Thermally_Stable,Golfo_Dulce,Sandalo_Reef,1985,1/1/85,1983-1997,45.87,,8.57821,-83.330269
449,"Glynn, 1990",Tropical_East_Pacific,Nicoya,Gulf_of_Chiriqui,Panama,Continental,Thermally_Stable,Gulf_of_Chiriqui,Uva_Island,1974,1/1/74,1973-1982,14.46,,7.79297,-81.75487
450,"Glynn, 1990",Tropical_East_Pacific,Nicoya,Gulf_of_Chiriqui,Panama,Continental,Thermally_Stable,Gulf_of_Chiriqui,Uva_Island,1975,1/1/75,1973-1982,14.47,,7.79297,-81.75487
451,"Glynn, 1990",Tropical_East_Pacific,Nicoya,Gulf_of_Chiriqui,Panama,Continental,Thermally_Stable,Gulf_of_Chiriqui,Uva_Island,1975,1/1/75,1973-1982,19.79,,7.79297,-81.75487
452,"Glynn, 1990",Tropical_East_Pacific,Nicoya,Gulf_of_Chiriqui,Panama,Continental,Thermally_Stable,Gulf_of_Chiriqui,Uva_Island,1975,1/1/75,1973-1982,23.37,,7.79297,-81.75487
453,"Glynn, 1990",Tropical_East_Pacific,Nicoya,Gulf_of_Chiriqui,Panama,Continental,Thermally_Stable,Gulf_of_Chiriqui,Uva_Island,1975,1/1/75,1973-1982,20.55,,7.79297,-81.75487
454,"Glynn, 1990",Tropical_East_Pacific,Nicoya,Gulf_of_Chiriqui,Panama,Continental,Thermally_Stable,Gulf_of_Chiriqui,Uva_Island,1976,1/1/76,1973-1982,10.21,,7.79297,-81.75487
455,"Glynn, 1990",Tropical_East_Pacific,Nicoya,Gulf_of_Chiriqui,Panama,Continental,Thermally_Stable,Gulf_of_Chiriqui,Uva_Island,1976,1/1/76,1973-1982,29.18,,7.79297,-81.75487
456,"Glynn, 1990",Tropical_East_Pacific,Nicoya,Gulf_of_Chiriqui,Panama,Continental,Thermally_Stable,Gulf_of_Chiriqui,Uva_Island,1976,1/1/76,1973-1982,25.66,,7.79297,-81.75487
457,"Glynn, 1990",Tropical_East_Pacific,Nicoya,Gulf_of_Chiriqui,Panama,Continental,Thermally_Stable,Gulf_of_Chiriqui,Uva_Island,1977,1/1/77,1973-1982,23.85,,7.79297,-81.75487
458,"Glynn, 1990",Tropical_East_Pacific,Nicoya,Gulf_of_Chiriqui,Panama,Continental,Thermally_Stable,Gulf_of_Chiriqui,Uva_Island,1977,1/1/77,1973-1982,20.98,,7.79297,-81.75487
459,"Glynn, 1990",Tropical_East_Pacific,Nicoya,Gulf_of_Chiriqui,Panama,Continental,Thermally_Stable,Gulf_of_Chiriqui,Uva_Island,1977,1/1/77,1973-1982,20.6,,7.79297,-81.75487
460,"Glynn, 1990",Tropical_East_Pacific,Nicoya,Gulf_of_Chiriqui,Panama,Continental,Thermally_Stable,Gulf_of_Chiriqui,Uva_Island,1978,1/1/78,1973-1982,17.46,,7.79297,-81.75487
461,"Glynn, 1990",Tropical_East_Pacific,Nicoya,Gulf_of_Chiriqui,Panama,Continental,Thermally_Stable,Gulf_of_Chiriqui,Uva_Island,1978,1/1/78,1973-1982,17.15,,7.79297,-81.75487
462,"Glynn, 1990",Tropical_East_Pacific,Nicoya,Gulf_of_Chiriqui,Panama,Continental,Thermally_Stable,Gulf_of_Chiriqui,Uva_Island,1978,1/1/78,1973-1982,17.48,,7.79297,-81.75487
463,"Glynn, 1990",Tropical_East_Pacific,Nicoya,Gulf_of_Chiriqui,Panama,Continental,Thermally_Stable,Gulf_of_Chiriqui,Uva_Island,1979,1/1/79,1973-1982,16.86,,7.79297,-81.75487
464,"Glynn, 1990",Tropical_East_Pacific,Nicoya,Gulf_of_Chiriqui,Panama,Continental,Thermally_Stable,Gulf_of_Chiriqui,Uva_Island,1980,1/1/80,1973-1982,14.84,,7.79297,-81.75487
465,"Glynn, 1990",Tropical_East_Pacific,Nicoya,Gulf_of_Chiriqui,Panama,Continental,Thermally_Stable,Gulf_of_Chiriqui,Uva_Island,1981,1/1/81,1973-1982,15.99,,7.79297,-81.75487
466,"Glynn, 1990",Tropical_East_Pacific,Nicoya,Gulf_of_Chiriqui,Panama,Continental,Thermally_Stable,Gulf_of_Chiriqui,Uva_Island,1982,1/1/82,1973-1982,11.08,,7.79297,-81.75487
467,"Glynn, 1990",Tropical_East_Pacific,Nicoya,Gulf_of_Chiriqui,Panama,Continental,Thermally_Stable,Gulf_of_Chiriqui,Uva_Island,1983,1/1/83,1983-1997,1.07,,7.79297,-81.75487
468,"Glynn, 1990",Tropical_East_Pacific,Nicoya,Gulf_of_Chiriqui,Panama,Continental,Thermally_Stable,Gulf_of_Chiriqui,Uva_Island,1984,1/1/84,1983-1997,1.07,,7.79297,-81.75487
469,"Glynn, 1990",Tropical_East_Pacific,Nicoya,Gulf_of_Chiriqui,Panama,Continental,Thermally_Stable,Gulf_of_Chiriqui,Uva_Island,1985,1/1/85,1983-1997,1.05,,7.79297,-81.75487
470,"Glynn, 1990",Tropical_East_Pacific,Nicoya,Gulf_of_Chiriqui,Panama,Continental,Thermally_Stable,Gulf_of_Chiriqui,Uva_Island,1985,1/1/85,1983-1997,1.05,,7.79297,-81.75487
471,"Glynn, 1990",Tropical_East_Pacific,Nicoya,Gulf_of_Chiriqui,Panama,Continental,Thermally_Stable,Gulf_of_Chiriqui,Uva_Island,1986,1/1/86,1983-1997,1.05,,7.79297,-81.75487
472,"Glynn, 1990",Tropical_East_Pacific,Nicoya,Gulf_of_Chiriqui,Panama,Continental,Thermally_Stable,Gulf_of_Chiriqui,Uva_Island,1987,1/1/87,1983-1997,2.6,,7.79297,-81.75487
473,"Alvarado, 2005",Tropical_East_Pacific,Nicoya,Costa_Rica_Southern,Costa_Rica,Continental,Thermally_Stable,Parque_Nacional_Marino_Ballena,Rocas_las_tres_hermanas,2003,1/1/03,1998-2016,7.53,7.79,9.10336,-83.717787
474,"Jiménez, 2001",Tropical_East_Pacific,Nicoya,Costa_Rica_Southern,Costa_Rica,Continental,Thermally_Stable,Parque_Nacional_Marino_Ballena,Rocas_las_tres_hermanas,1992,1/1/92,1983-1997,7.6,,9.10336,-83.717787
475,"Jiménez, 2001",Tropical_East_Pacific,Nicoya,Costa_Rica_Southern,Costa_Rica,Continental,Thermally_Stable,Parque_Nacional_Manuel_Antonio,Rocas_las_tres_hermanas,1992,1/1/92,1983-1997,33.7,,9.371321,-84.143853
476,"Jiménez, 2001",Tropical_East_Pacific,Nicoya,Costa_Rica_Southern,Costa_Rica,Continental,Thermally_Stable,Costa_Rica,Cambutal,1992,1/1/92,1983-1997,24.8,,9.372058,-84.15573
477,"Jiménez, 2001",Tropical_East_Pacific,Nicoya,Nicaragua_Papagayo_Zone,Costa_Rica,Continental,Upwelling,Gulf_of_Papagayo,Leptoseris_reef,1996,1/1/96,1983-1997,68.9,,10.591622,-85.66936
478,"Jiménez, 2001",Tropical_East_Pacific,Nicoya,Nicaragua_Papagayo_Zone,Costa_Rica,Continental,Upwelling,Gulf_of_Papagayo,Leptoseris_reef,1997,1/1/97,1983-1997,11.37,,10.591622,-85.66936
479,"Jiménez, 2001",Tropical_East_Pacific,Nicoya,Nicaragua_Papagayo_Zone,Costa_Rica,Continental,Upwelling,Gulf_of_Papagayo,Leptoseris_reef,1997,1/1/97,1983-1997,4.01,,10.591622,-85.66936
480,"Jiménez, 2001",Tropical_East_Pacific,Nicoya,Nicaragua_Papagayo_Zone,Costa_Rica,Continental,Upwelling,Gulf_of_Papagayo,Leptoseris_reef,1998,1/1/98,1998-2016,4.35,,10.591622,-85.66936
481,"Alvarado, 2005",Tropical_East_Pacific,Nicoya,Costa_Rica_Southern,Costa_Rica,Continental,Thermally_Stable,Parque_Nacional_Marino_Ballena,Punta_Uvita,1992,1/1/92,1983-1997,22,,9.144199,-83.76471
482,"Alvarado, 2005",Tropical_East_Pacific,Nicoya,Costa_Rica_Southern,Costa_Rica,Continental,Thermally_Stable,Parque_Nacional_Marino_Ballena,Punta_Uvita,1994,1/1/94,1983-1997,27.8,,9.144199,-83.76471
483,"Alvarado, 2005",Tropical_East_Pacific,Nicoya,Costa_Rica_Southern,Costa_Rica,Continental,Thermally_Stable,Parque_Nacional_Marino_Ballena,Punta_Uvita,2001,1/1/01,1998-2016,14.8,,9.144199,-83.76471
484,"Alvarado, 2005",Tropical_East_Pacific,Nicoya,Costa_Rica_Southern,Costa_Rica,Continental,Thermally_Stable,Parque_Nacional_Marino_Ballena,Punta_Uvita,2003,1/1/03,1998-2016,5.9,,9.144199,-83.76471
485,"Vargas Ochoa, 2008",Tropical_East_Pacific,Panama_Bight,Colombia,Colombia,Continental,Upwelling,Ensenada_de_Utria,Ensenada_de_Utria_Punta_Diego,2006,1/1/06,1998-2016,13.4,62.09,5.995362,-77.35321
486,"Vargas Ochoa, 2008",Tropical_East_Pacific,Panama_Bight,Colombia,Colombia,Continental,Upwelling,Ensenada_de_Utria,Ensenada_de_Utria_La_Aguada,2006,1/1/06,1998-2016,35.44,53.94,6.01097,-77.347747
487,"Jiménez, 2010",Tropical_East_Pacific,Nicoya,Nicaragua_Papagayo_Zone,Costa_Rica,Continental,Upwelling,Gulf_of_Papagayo,Bahia_Guacamaya,2006,1/1/06,1998-2016,41.71,12.29,10.51952,-85.793798
488,"Jiménez, 2010",Tropical_East_Pacific,Nicoya,Nicaragua_Papagayo_Zone,Costa_Rica,Continental,Upwelling,Gulf_of_Papagayo,Punta_Cacique,2006,1/1/06,1998-2016,95.72,2.67,10.573613,-85.697491
489,"Jiménez, 2010",Tropical_East_Pacific,Nicoya,Nicaragua_Papagayo_Zone,Costa_Rica,Continental,Upwelling,Gulf_of_Papagayo,Bahia_Guacamaya,2007,1/1/07,1998-2016,41.71,12.29,10.51952,-85.793798
490,"Jiménez, 2010",Tropical_East_Pacific,Nicoya,Nicaragua_Papagayo_Zone,Costa_Rica,Continental,Upwelling,Gulf_of_Papagayo,Punta_Cacique,2007,1/1/07,1998-2016,95.72,2.67,10.573613,-85.697491
491,"Stuhldreier, 2015",Tropical_East_Pacific,Nicoya,Nicaragua_Papagayo_Zone,Costa_Rica,Continental,Upwelling,Gulf_of_Papagayo,Matapalo,2013,1/1/13,1998-2016,22,80,10.544322,-85.777829
492,"Stuhldreier, 2015",Tropical_East_Pacific,Nicoya,Nicaragua_Papagayo_Zone,Costa_Rica,Continental,Upwelling,Gulf_of_Papagayo,Matapalo,2014,1/1/14,1998-2016,40,67.5,10.542462,-85.76947
493,"Banks, 2009",Galapagos,Northern_Galapagos_Islands,Northern_Galapagos_Islands,Ecuador,Oceanic,Galapagos_Islands,Wolf_Island,Wolf_Anchorage,2006,1/1/06,1998-2016,11.5,,1.382748,-91.820406
